Marca temporal,Fecha,Tienda,Departamento,Sector sucursal,Estacionamiento [Había guardia de seguridad en el área de estacionamiento.],Estacionamiento [El guardia de seguridad del estacionamiento se encontraba prestando atención al entorno.],Estacionamiento [Todos los espacios de estacionamiento estaban disponibles para los clientes.],Bienvenida [Habían suficientes elementos disponibles en el área de bienvenida.],Bienvenida [Los elementos del área de bienvenida estaban limpios y sin residuos de basura o comida.],Bienvenida [El personal del área de bienvenida se mostró amable y dio la bienvenida.],Bienvenida [El personal del área de bienvenida dio la bienvenida y ofreció atención.],Bienvenida [Los elementos del área de bienvenida se desplazaban correctamente.],"Pasillo central [El pasillo central estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]",Pasillo central [Alguna exhibición del pasillo central estaba vacía o sin producto.],Sector 1 [Había mal olor en el Sector 1.],"Sector 1 [En el área de mostrador del Sector 1, cuando se llamó al personal atendió rápidamente.]",Sector 1 [El personal del Sector 1 fue amable.],Sector 1 [El personal del Sector 1 mostró conocimiento cuando se le preguntó algo relacionado al Sector 1.],"Sector 1 [El Sector 1 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Sector 2 [El Sector 2 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]",Sector 2 [El personal del Sector 2 fue amable.],Sector 2 [El personal del Sector 2 mostró conocimiento cuando se le preguntó algo relacionado a su área.],Sector 3 [La exhibición del Sector 3 está completa (no hay canastas o bandejas vacías).],"Sector 3 [El Sector 3 estaba limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Pasillo secundario [El pasillo secundario está limpio (sin basura, sin restos de producto o cosas ajenas al área).]","Pasillo secundario [Hay cajas o algún otro objeto que obstaculiza el paso en el pasillo secundario, sin que haya alguien trabajando con ello.]","Pasillo secundario [Al preguntar al personal del pasillo secundario donde ubicar un producto, ¿lo guiaron hacia el producto?]",Cobro [Encontró un punto de cobro disponible rápidamente.],Cobro [El personal de cobro saludó cordialmente.],Cobro [El personal de cobro fue amable durante toda la transacción.],Cobro [El personal de cobro ofreció productos en el área de cobro.],Cobro [El personal de cobro dejó de ofrecer productos adicionales cuando se le indicó que no estaba interesado.],Cobro [El personal de cobro reaccionó amablemente cuando se le pidió retirar algún producto de la transacción.],Cobro [El personal de cobro agradeció mi compra y se despidió.],Empaque [Las opciones de empaque son suficientes para diferentes ocasiones.],Empaque [El personal de empaque fue amable y ágil para realizar mi empaque.],Sanitarios [El sanitario estaba disponible para los clientes en todo momento (sin llave).],"Sanitarios [Había suficientes suministros en el sanitario (agua, jabón y papel).]","Sanitarios [Funcionan correctamente el inodoro, lavamanos y secador de manos en los sanitarios.]",Sanitarios [Estaba llena y actualizada la hoja de limpieza de los sanitarios.],Sanitarios [El sanitario olía bien.],"Experiencia [El ambiente (iluminación, diseño, música y aroma) es agradable y acorde a la experiencia.]","Experiencia [En general, el personal es agradable, atento y servicial.]",Experiencia [La misión de mi visita se cumplió y fue gracias a la buena asesoría y atención del personal.],Comentarios,Hallazgo grave
2025-05-27 08:31:56,27/05/2025,Sucursal Alta Verapaz Plaza,Alta Verapaz,Distrito Norte,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-05-14 18:45:12,14/05/2025,Sucursal Express Alta,Alta Verapaz,Distrito Norte,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-05-09 12:12:27,09/05/2025,Sucursal Alta Verapaz Centro,Alta Verapaz,Distrito Norte,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,,
2025-05-16 13:35:52,16/05/2025,Sucursal Centro Peté,Petén,Distrito Norte,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,NO,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,,
2025-05-15 08:33:38,15/05/2025,Sucursal Petén Plaza,Petén,Distrito Norte,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-05-01 18:28:03,01/05/2025,Sucursal Avenida Peté,Petén,Distrito Norte,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-05-15 10:57:06,15/05/2025,Sucursal Izabal Centro,Izabal,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,NO,,
2025-05-27 15:54:29,27/05/2025,Sucursal Express Izab,Izabal,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-05-21 15:07:33,21/05/2025,Sucursal Izabal Centro,Izabal,Distrito Oriente,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-05-07 08:57:11,07/05/2025,Sucursal Centro San ,San Marcos,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-05-05 10:07:58,05/05/2025,Sucursal San Marcos Norte,San Marcos,Distrito Occidente,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-05-09 10:33:17,09/05/2025,Sucursal Central San ,San Marcos,Distrito Occidente,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-05-23 11:03:56,23/05/2025,Sucursal Huehuetenango Norte,Huehuetenango,Distrito Occidente,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-05-12 11:11:16,12/05/2025,Sucursal Occidente Hueh,Huehuetenango,Distrito Occidente,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,,
2025-05-02 10:31:53,02/05/2025,Sucursal Huehuetenango Norte,Huehuetenango,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,NO,NO,NO,NO,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-05-11 18:01:31,11/05/2025,Sucursal Brisas Juti,Jutiapa,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-05-20 15:34:38,20/05/2025,Sucursal Jutiapa Plaza,Jutiapa,Distrito Oriente,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-05-08 13:29:50,08/05/2025,Sucursal Llanos Zaca,Zacapa,Distrito Oriente,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,NO,NO,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-05-25 08:14:18,25/05/2025,Sucursal Zacapa Plaza,Zacapa,Distrito Oriente,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,SÍ,NO,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",Incidencia grave en Cobro: Condiciones inaceptables de servicio o infraestructura.
2025-05-22 11:35:24,22/05/2025,Sucursal Parque Reta,Retalhuleu,Distrito Sur,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-05-24 18:30:52,24/05/2025,Sucursal Retalhuleu Norte,Retalhuleu,Distrito Sur,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,,
2025-05-04 13:05:44,04/05/2025,Sucursal Terminal Such,Suchitepéquez,Distrito Sur,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,,
2025-05-15 15:39:39,15/05/2025,Sucursal Suchitepéquez Centro,Suchitepéquez,Distrito Sur,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-05-14 11:10:17,14/05/2025,Sucursal Parque Sant,Santa Rosa,Distrito Sur,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-05-12 11:09:08,12/05/2025,Sucursal Santa Rosa Centro,Santa Rosa,Distrito Sur,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-05-23 17:57:42,23/05/2025,Sucursal Parque El P,El Progreso,Distrito Oriente,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,"Visita dentro del promedio, con áreas de oportunidad.",
2025-05-09 14:06:33,09/05/2025,Sucursal El Progreso Norte,El Progreso,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,,
2025-05-13 16:11:08,13/05/2025,Sucursal Mercado Chiq,Chiquimula,Distrito Oriente,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-05-25 15:33:40,25/05/2025,Sucursal Chiquimula Centro,Chiquimula,Distrito Oriente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",Incidencia grave en Cobro: Condiciones inaceptables de servicio o infraestructura.
2025-05-22 13:33:28,22/05/2025,Sucursal Norte Jala,Jalapa,Distrito Oriente,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-05-16 17:13:11,16/05/2025,Sucursal Jalapa Plaza,Jalapa,Distrito Oriente,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,NO,NO,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,"Visita dentro del promedio, con áreas de oportunidad.",
2025-05-27 17:19:21,27/05/2025,Sucursal Terminal Solo,Sololá,Distrito Occidente,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,,
2025-05-27 08:14:36,27/05/2025,Sucursal Sololá Centro,Sololá,Distrito Occidente,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-05-10 14:48:15,10/05/2025,Sucursal Express Toto,Totonicapán,Distrito Occidente,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-05-22 14:35:20,22/05/2025,Sucursal Totonicapán Plaza,Totonicapán,Distrito Occidente,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-05-06 15:56:05,06/05/2025,Sucursal Plaza Quic,Quiché,Distrito Occidente,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,NO,NO,NO,NO,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-05-10 16:21:51,10/05/2025,Sucursal Quiché Plaza,Quiché,Distrito Occidente,NO,SÍ,NO,NO,SÍ,NO,SÍ,NO,NO,SÍ,NO,NO,SÍ,NO,NO,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-05-05 16:31:51,05/05/2025,Sucursal Oriente Baja,Baja Verapaz,Distrito Norte,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-06-11 11:18:01,11/06/2025,Sucursal Centro,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,,
2025-06-27 09:12:42,27/06/2025,Sucursal Norte,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,,
2025-06-26 14:44:10,26/06/2025,Sucursal Sur,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,,
2025-06-15 10:48:12,15/06/2025,Sucursal Las Palmas,Guatemala,Distrito Metro,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,,
2025-06-01 16:17:37,01/06/2025,Sucursal Pradera,Guatemala,Distrito Metro,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,NO,NO,NO,SÍ,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,NO,SÍ,SÍ,,
2025-06-07 11:21:02,07/06/2025,Sucursal Majadas,Guatemala,Distrito Metro,SÍ,SÍ,NO,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-06-14 16:22:14,14/06/2025,Sucursal Vista Hermosa,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-06-24 09:18:13,24/06/2025,Sucursal Cayalá,Guatemala,Distrito Metro,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,"Visita dentro del promedio, con áreas de oportunidad.",
2025-06-08 12:20:20,08/06/2025,Sucursal Américas,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,Excelente servicio. La sucursal está operando en óptimas condiciones.,
2025-06-24 10:53:26,24/06/2025,Sucursal Roosevelt,Guatemala,Distrito Metro,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,SÍ,NO,NO,NO,NO,NO,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,NO,SÍ,NO,NO,NO,NO,NO,NO,SÍ,NO,NO,NO,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-06-25 14:22:12,25/06/2025,Sucursal Portales,Guatemala,Distrito Metro,NO,SÍ,NO,SÍ,SÍ,SÍ,NO,NO,SÍ,NO,NO,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,,
2025-06-04 14:14:29,04/06/2025,Sucursal Naranjo,Guatemala,Distrito Metro,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,,
2025-06-13 13:17:39,13/06/2025,Sucursal San Cristóbal,Guatemala,Distrito Metro,NO,NO,SÍ,NO,NO,NO,SÍ,SÍ,NO,SÍ,NO,NO,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,NO,SÍ,NO,NO,SÍ,NO,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,"Se notaron deficiencias considerables, especialmente en Cobro. El personal necesita capacitación.",
2025-06-06 08:19:40,06/06/2025,Sucursal Muxbal,Guatemala,Distrito Metro,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,NO,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,NO,SÍ,SÍ,SÍ,SÍ,SÍ,NO,NO,SÍ,SÍ,SÍ,,
